0067-2000	Acetaminophen, Aspirin (NSAID), and Caffeine
0067-2002	Acetaminophen, Aspirin (NSAID), Caffeine
0067-2021	Acetaminophen, Asprin, Caffeine
0067-2039	EXCEDRIN
0067-2039	Acetaminophen, Aspirin (NSAID) and Caffeine
0067-2040	Acetaminophen, Aspirin, and Caffeine
0067-2056	Excedrin PM Triple Action Caplets
0067-2056	Acetaminophen, Aspirin (NSAID) and Diphenhydramine Citrate
0067-2086	4 Way
0067-2086	Phenylephrine hydrochloride
0067-3998	Lamisil
0067-3998	TERBINAFINE HYDROCHLORIDE
0067-6094	ACETAMINOPHEN, DEXTROMETHORPHAN, PHENYLEPHRINE
0067-6095	THERAFLU
0067-6095	ACETAMINOPHEN, DIPHENHYDRAMINE HCL, PHENYLEPHRINE HCL
0067-6426	ACETAMINOPHEN, DEXTROMETHORPHAN HBr, PHENYLEPHRINE HCl
0067-6800	Acetaminophen, Dextromethorphan HBr, Phenylephrine Hydrochloride
0067-6801	Theraflu Severe Cold relief Nighttime
0067-6801	Acetaminophen, Diphenhydramine Hydrochloride, Phenylephrine Hydrochloride
0067-6803	ACETAMINOPHEN, DIPHENHYDRAMINE HCl, PHENYLEPHRINE HCl
0067-6804	Theraflu Severe Cold Relief Daytime and Theraflu Severe Cold Relief Nighttime
0067-6804	Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl, Diphenhydramine HCl
0067-7919	Theraflu Multi-Symptom Severe Cold and Theraflu Nighttime Severe Cold and Cough
0067-7923	Theraflu Flu Relief Max Strength
0067-7923	Acetaminophen, Dextromethorphan HBr, and Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr
0067-8125	Theraflu ExpressMax
0067-8125	Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl and Acetaminophen, Diphenhydramine HCl, Phenylephrine HCl
0067-8127	Acetaminophen, Dextromethorphan HBr, Phenylephrine HCl
0067-8129	Acetaminophen, Diphenhydramine HCl, Phenylephrine HCl
0067-8132	Theraflu ExpressMax Severe Cold and Flu Syrup
0067-8132	Acetaminophen, Dextromethorphan HBr, Guaifenesin, Phenylephrine HCl
0067-8136	acetaminophen, dextromethorphan HBr, phenylephrine HCl
0067-8137	acetaminophen, diphenhydramine HCl, phenylephrine HCl
0067-8139	Acetaminophen, Caffeine
0067-8140	EX-LAX
0067-8140	SENNOSIDES
0067-8143	Perdiem
0067-8143	Sennosides, stimulant laxative
0067-8145	Theraflu ExpressMax Severe Cold and Flu Caplets
0067-8147	Excedrin PM Triple Action Caplets and Excedrin Tension Headache
0067-8147	Acetaminophen, Aspirin (NSAID), Caffeine, and Diphenhydramine Citrate
0067-8148	Excedrin PM Triple Action Caplets and Excedrin Extra Strength Pain Reliever
0067-8151	Excedrin Extra Strength and Excedrin Tension Headache
0067-8152	Voltaren
0067-8152	diclofenac sodium
0067-8161	Theraflu Flu Relief Maximum Strength
0067-8161	Acetaminophen, Dextromethorphan HBr and Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr
0067-8204	Acetaminophen, Dextromethorphan HBr
0067-8205	Acetaminophen, Chlorpheniramine maleate, Dextromethorphan HBr
0068-0597	Rifadin IV
0068-0597	rifampin
0068-0599	Rifadin IV NOVAPLUS
0069-0043	Heparin Sodium
0069-0106	ELELYSO
0069-0106	Taliglucerase alfa
0069-0135	BOSULIF
0069-0135	Bosutinib
0069-0145	INLYTA
0069-0145	axitinib
0069-0187	Ibrance
0069-0187	palbociclib
0069-0195	Fragmin
0069-0195	Dalteparin Sodium
0069-0197	Vizimpro
0069-0197	dacomitinib
0069-0209	Propofol
0069-0227	Lorbrena
0069-0227	lorlatinib
0069-0235	Cibinqo
0069-0235	abrocitinib
0069-0238	Ruxience
0069-0238	rituximab-pvvr
0069-0242	Toviaz
0069-0242	fesoterodine fumarate
0069-0251	Xalkori
0069-0251	CRIZOTINIB
0069-0252	Talzenna
0069-0252	talazoparib
0069-0274	Velsipity
0069-0274	etrasimod
0069-0291	Nivestym
0069-0291	filgrastim-aafi
0069-0297	TicoVac
0069-0297	Tick-Borne Encephalitis Vaccine
0069-0298	Daurismo
0069-0298	glasdegib
0069-0305	Trazimera
0069-0305	trastuzumab-qyyp
0069-0315	Zirabev
0069-0315	bevacizumab-bvzr
0069-0324	NYVEPRIA
0069-0324	pegfilgrastim-apgf
0069-0334	Litfulo
0069-0334	ritlecitinib
0069-0336	Revatio
0069-0336	sildenafil citrate
0069-0344	Abrysvo
0069-0344	Respiratory Syncytial Virus Vaccine
0069-0400	Zithromax
0069-0400	azithromycin dihydrate
0069-0468	CHANTIX
0069-0468	varenicline tartrate
0069-0501	XELJANZ
0069-0501	tofacitinib
0069-0505	Ngenla
0069-0505	somatrogon-ghla
0069-0550	SUTENT
0069-0550	Sunitinib malate
0069-0600	PENBRAYA
0069-0600	meningococcal groups a, b, c, w, and y vaccine
0069-0809	INFLECTRA
0069-0809	infliximab-dyyb
0069-0950	Vibramycin Hyclate
0069-0950	doxycycline hyclate
0069-0970	Vibramycin Monohydrate
0069-0970	doxycycline
0069-0971	Vibramycin Calcium
0069-0971	doxycycline calcium
0069-1011	Panzyga
0069-1011	immune globulin intravenous (human)
0069-1061	Cutaquig
0069-1061	immunoglobulin G
0069-1305	RETACRIT
0069-1305	epoetin alfa-epbx
0069-1520	Norvasc
0069-1520	amlodipine besylate
0069-1975	Vyndaqel
0069-1975	tafamidis meglumine
0069-2004	BEQVEZ
0069-2004	fidanacogene elaparvovec-dzkt
0069-2260	Caduet
0069-2260	amlodipine besylate and atorvastatin calcium
0069-2362	Comirnaty
0069-2362	COVID-19 Vaccine, mRNA
0069-2522	Elrexfio
0069-2522	elranatamab-bcmm
0069-2650	Procardia
0069-2650	nifedipine
0069-3030	Doxorubicin Hydrochloride
0069-3051	ZITHROMAX
0069-3051	AZITHROMYCIN DIHYDRATE
0069-3230	Feldene
0069-3230	piroxicam
0069-3500	ZAVZPRET
0069-3500	zavegepant
0069-4200	Viagra
0069-5317	Paxlovid
0069-5317	nirmatrelvir and ritonavir
0069-5410	Vistaril
0069-5410	hydroxyzine pamoate
0069-5471	CEREBYX
0069-5471	Fosphenytoin Sodium
0069-5800	Tikosyn
0069-5800	dofetilide
0069-6002	Octagam Immune Globulin (Human)
0069-6002	Immune Globulin
0069-6180	amlodipine and atorvastatin
0069-8730	Vyndamax
0069-8730	tafamidis
0071-0007	Dilantin Infatabs
0071-0007	Phenytoin
0071-0155	Lipitor
0071-0155	atorvastatin calcium
0071-0237	Zarontin
0071-0237	Ethosuximide
0071-0350	Nardil
0071-0350	Phenelzine Sulfate
0071-0369	Dilantin
0071-0369	Extended Phenytoin Sodium
0071-0401	Neurontin
0071-0401	gabapentin
0071-0417	Nitrostat
0071-0417	nitroglycerin
0071-0525	Celontin
0071-0525	methsuximide
0071-0527	Accupril
0071-0527	quinapril hydrochloride
0071-0737	Lopid
0071-0737	gemfibrozil
0071-1012	Lyrica
0071-1012	PREGABALIN
0071-1026	Lyrica CR
0071-2214	Dilantin-125
0071-3112	ACCURETIC
0071-3112	quinapril and hydrochlorothiazide
0074-0038	Orilissa
0074-0038	Elagolix
0074-0067	Humira
0074-0067	Adalimumab
0074-0522	Kaletra
0074-0522	Lopinavir and Ritonavir
0074-0561	Venclexta
0074-0561	Venetoclax
0074-1017	Oriahnn
0074-1017	Elagolix and Estradiol and Norethisterone
0074-1040	Survanta
0074-1040	Beractant
0074-1043	Rinvoq
0074-1043	Upadacitinib
0074-1050	Skyrizi
0074-1050	risankizumab-rzaa
0074-1065	Risankizumab-rzaa
0074-1658	Zemplar
0074-1658	Paricalcitol
0074-2108	Lupron Depot-PED
0074-2108	leuprolide acetate
0074-2340	Norvir
0074-2340	Ritonavir
0074-2600	Mavyret
0074-2600	Glecaprevir and Pibrentasvir
0074-3012	Duopa
0074-3012	Carbidopa and Levodopa
0074-3023	K-Tab
0074-3023	Potassium Chloride
0074-3108	Gengraf
0074-3108	Cyclosporine
0074-3161	Trilipix
0074-3161	Fenofibric Acid
0074-3173	Tricor
0074-3173	Fenofibrate
0074-3346	Lupron Depot
0074-3727	Synthroid
0074-3727	Levothyroxine Sodium
0074-3826	Depakote
0074-3826	Divalproex Sodium
0074-4456	Ultane
0074-4456	Sevoflurane
0074-7094	Qulipta
0074-7094	Atogepant
0074-7098	VUITY
0074-7098	Pilocarpine Hydrochloride
0075-0620	Lovenox
0075-0620	enoxaparin sodium
0078-0109	Sandimmune
0078-0180	Sandostatin
0078-0180	octreotide acetate
0078-0246	Neoral
0078-0249	Femara
0078-0249	letrozole
0078-0314	Diovan HCT
0078-0314	valsartan and hydrochlorothiazide
0078-0331	Simulect
0078-0331	basiliximab
0078-0337	Trileptal
0078-0337	oxcarbazepine
0078-0343	Vivelle-Dot
0078-0354	Lescol
0078-0354	fluvastatin sodium
0078-0358	Diovan
0078-0358	valsartan
0078-0364	Lotrel
0078-0364	amlodipine besylate and benazepril hydrochloride
0078-0370	Ritalin
0078-0370	methylphenidate hydrochloride
0078-0380	Focalin
0078-0380	dexmethylphenidate hydrochloride
0078-0385	Myfortic
0078-0385	mycophenolic acid
0078-0401	Gleevec
0078-0401	imatinib mesylate
0078-0414	Zortress
0078-0414	everolimus
0078-0435	Reclast
0078-0435	zoledronic acid
0078-0467	Desferal
0078-0467	deferoxamine mesylate
0078-0468	Exjade
0078-0468	deferasirox
0078-0488	Exforge
0078-0488	amlodipine besylate and valsartan
0078-0501	Exelon
0078-0501	rivastigmine
0078-0508	Tegretol
0078-0508	carbamazepine
0078-0526	Tasigna
0078-0526	nilotinib
0078-0559	Exforge HCT
0078-0559	amlodipine valsartan and hydrochlorothiazide
0078-0566	Afinitor
0078-0568	COARTEM
0078-0568	artemether and lumefantrine
0078-0607	Gilenya
0078-0607	Fingolimod hcl
0078-0639	COSENTYX
0078-0639	secukinumab
0078-0654	Jadenu
0078-0659	ENTRESTO
0078-0659	Sacubitril and Valsartan
0078-0669	ARZERRA
0078-0669	ofatumumab
0078-0670	VOTRIENT
0078-0670	pazopanib hydrochloride
0078-0671	TYKERB
0078-0671	lapatinib
0078-0672	HYCAMTIN
0078-0672	topotecan
0078-0674	topotecan hydrochloride
0078-0681	Tafinlar
0078-0681	dabrafenib
0078-0683	Arranon
0078-0683	nelarabine
0078-0684	PROMACTA
0078-0684	eltrombopag olamine
0078-0694	ZYKADIA
0078-0694	ceritinib
0078-0698	RYDAPT
0078-0701	PIQRAY
0078-0701	alpelisib
0078-0709	TABRECTA
0078-0709	capmatinib
0078-0722	Azopt
0078-0722	brinzolamide
0078-0734	Ilaris
0078-0734	canakinumab
0078-0736	ALOMIDE
0078-0736	lodoxamide tromethamine
0078-0743	ILEVRO
0078-0743	nepafenac
0078-0771	MAXITROL
0078-0771	neomycin sulfate, polymyxin b sulfate and dexamethasone
0078-0778	NEVANAC
0078-0792	Maxitrol
0078-0799	CIPRODEX
0078-0799	ciprofloxacin and dexamethasone
0078-0811	Sandostatin LAR Depot
0078-0813	TOBREX
0078-0813	tobramycin
0078-0827	BEOVU
0078-0827	brolucizumab
0078-0841	CILOXAN
0078-0841	ciprofloxacin hydrochloride
0078-0846	KYMRIAH
0078-0846	tisagenlecleucel
0078-0855	CIPRO
0078-0855	ciprofloxacin hydrochloride and hydrocortisone
0078-0860	KISQALI
0078-0860	ribociclib
0078-0862	DUREZOL
0078-0862	difluprednate
0078-0876	TobraDex
0078-0876	tobramycin and dexamethasone
0078-0883	ADAKVEO
0078-0883	crizanlizumab
0078-0909	KISQALI FEMARA CO-PACK
0078-0909	letrozole and ribociclib
0078-0911	Xiidra
0078-0911	Lifitegrast
0078-0925	Maxidex
0078-0937	EGATEN
0078-0937	triclabendazole
0078-0939	VIGAMOX
0078-0939	moxifloxacin hydrochloride
0078-0946	Travatan Z
0078-0946	travoprost
0078-0979	MAYZENT
0078-0979	siponimod
0078-1000	LEQVIO
0078-1000	inclisiran
0078-1007	KESIMPTA
0078-1021	VIJOICE
0078-1091	SCEMBLIX
0078-1091	asciminib
0078-1105	Mekinist
0078-1105	trametinib
0078-1189	FABHALTA
0078-1189	iptacopan
0085-1328	NOXAFIL
0085-1366	TEMODAR
0085-1366	Temozolomide
0088-2102	Priftin
0088-2102	rifapentine
0088-2160	Arava
0088-2160	leflunomide
0088-2219	Lantus Solostar
0088-2220	Lantus
0088-2500	Apidra
0088-2500	insulin glulisine
0088-2502	Apidra SoloStar
0093-0010	Tolterodine Tartrate
0093-0017	Moexipril Hydrochloride
0093-0051	Carvedilol
0093-0053	Buspirone Hydrochloride
0093-0058	Tramadol Hydrochloride
0093-0090	Epitol
0093-0090	Carbamazepine
0093-0262	Fluocinonide
0093-0308	Clemastine Fumarate
0093-0311	Loperamide Hydrochloride
0093-0318	Diltiazem Hydrochloride
0093-0576	Lovastatin
0093-0711	Flurbiprofen
0093-0752	Atenolol
0093-0756	Piroxicam
0093-0771	Pravastatin Sodium
0093-0810	Nortriptyline Hydrochloride
0093-0832	Clonazepam
0093-0948	Diclofenac Potassium
0093-0983	Nystatin
0093-1010	Mupirocin
0093-1024	Nefazodone Hydrochloride
0093-1060	Sotalol Hydrochloride
0093-1077	Cefprozil
0093-1087	Cefaclor
0093-1118	Etodolac
0093-1125	Abiraterone Acetate
0093-1135	Acitretin
0093-1172	Penicillin V Potassium
0093-1177	Neomycin Sulfate
0093-1712	Warfarin Sodium
0093-1920	Cyclobenzaprine Hydrochloride
0093-2026	Azithromycin
0093-2063	Quetiapine
0093-2064	Cilostazol
0093-2067	Doxazosin
0093-2067	Doxazosin Mesylate
0093-2140	Tri-Lo-Sprintec
0093-2140	Norgestimate and Ethinyl Estradiol
0093-2165	Naloxone Hydrochloride
0093-2178	Liothyronine Sodium
0093-2203	Metoclopramide
0093-2210	Sucralfate
0093-2238	Cephalexin
0093-2263	Amoxicillin
0093-2270	Amoxicillin and Clavulanate Potassium
0093-2401	Hydroxychloroquine Sulfate
0093-3002	Quinine Sulfate
0093-3008	Lansoprazole
0093-3060	Rasagiline
0093-3066	Icatibant
0093-3090	Armodafinil
0093-3098	Risedronate Sodium
0093-3122	Jinteli
0093-3122	norethindrone acetate and ethinyl estradiol
0093-3123	Dicloxacillin Sodium
0093-3127	Disopyramide Phosphate
0093-3133	Imiquimod
0093-3133	imiquimod
0093-3134	Camrese
0093-3134	Levonorgestrel / Ethinyl Estradiol and Ethinyl Estradiol
0093-3160	Cefdinir
0093-3186	Penciclovir
0093-3196	Cefadroxil
0093-3219	Ketoconazole
0093-3223	Estradiol
0093-3239	Buprenorphine
0093-3241	bisoprolol fumarate and hydrochlorothiazide
0093-3304	Reclipsen
0093-3304	Desogestrel and Ethinyl Estradiol
0093-3334	ALYQ
0093-3542	Atomoxetine
0093-3560	PEG-3350, SODIUM SULFATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM ASCORBATE AND ASCORBIC ACID
0093-3607	Fluticasone Propionate and Salmeterol
0093-3630	Acyclovir
0093-3630	acyclovir
0093-3727	diclofenac epolamine
0093-3750	Tobramycin
0093-4000	Vestura
0093-4000	Drospirenone and Ethinyl Estradiol
0093-4061	Formoterol fumarate
0093-4067	Prazosin Hydrochloride
0093-4145	Levalbuterol
0093-5002	Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide
0093-5030	Tiagabine Hydrochloride
0093-5045	Dexmethylphenidate Hydrochloride
0093-5056	Atorvastatin Calcium
0093-5060	Hydroxyzine Hydrochloride
0093-5234	Efavirenz, Emtricitabine and Tenofovir Disoproxil Fumarate
0093-5260	Almotriptan Malate
0093-5292	Methylphenidate Hydrochloride
0093-5328	Junel Fe
0093-5328	Norethindrone Acetate and Ethinyl Estradiol and Ferrous Fumarate
0093-5341	Sildenafil
0093-5376	Clozapine
0093-5420	Cabergoline
0093-5455	Mimvey
0093-5455	Estradiol and Norethindrone Acetate
0093-5503	Olanzapine and Fluoxetine
0093-5526	Atazanavir Sulfate
0093-5537	Eszopiclone
0093-5571	Erythromycin
0093-5731	Oxycodone Hydrochloride
0093-5907	Mesalamine
0093-5938	Lanthanum carbonate
0093-5955	Arformoterol tartrate
0093-5985	Epinephrine
0093-6031	Rivelsa
0093-6031	Levonorgestrel/Ethinyl Estradiol and Ethinyl Estradiol
0093-6148	camrese Lo
0093-6450	Esomeprazole Magnesium
0093-6815	Budesonide
0093-7198	Fluoxetine
0093-7271	Pioglitazone
0093-7290	Raloxifene Hydrochloride
0093-7314	Clopidogrel
0093-7335	Topiramate
0093-7355	Finasteride
0093-7367	Losartan Potassium and Hydrochlorothiazide
0093-7384	Venlafaxine Hydrochloride
0093-7387	Moxifloxacin Hydrochloride
0093-7442	Fluvastatin
0093-7446	Fluvastatin Sodium
0093-7455	Glipizide and Metformin Hydrochloride
0093-7471	Rizatriptan Benzoate
0093-7473	Capecitabine
0093-7536	Anastrozole
0093-7620	Letrozole
0093-7629	Imatinib Mesylate
0093-7652	Vardenafil Hydrochloride
0093-7662	Erlotinib
0093-7679	Etonogestrel and Ethinyl Estradiol
0093-7701	Levocetirizine Dihydrochloride
0093-7704	Emtricitabine and Tenofovir Disoproxil Fumarate
0093-7865	Fentanyl Citrate
0093-7909	Tiopronin
0093-8034	Glyburide
0093-8073	Kelnor 1/50
0093-8073	Ethynodiol Diacetate and Ethinyl Estradiol
0093-8107	Ibuprofen and famotidine
0093-8117	Famciclovir
0093-8192	Cimetidine
0093-8199	Sunitinib Malate
0093-8210	Finzala
0093-8210	norethindrone acetate and ethinyl estradiol and ferrous fumarate
0093-8310	Eletriptan Hydrobromide
0093-8739	Mexiletine Hydrochloride
0093-9222	Diflunisal
0093-9609	doxepin hydrochloride
0093-9614	Silver Nitrate
0093-9701	Carbidopa and levodopa
0095-3000	BUPAP
0095-3000	Butalbital and Acetaminophen Tablets
0096-0682	Solbar Shield SPF40
0096-0685	Solbar Thirty SPF 30
0096-0685	Solbar Thirty SPF30
0096-0687	Solbar Avo SPF35
0096-0688	Solbar Zinc SPF38
0096-0709	Xerac AC
0096-0721	Daily Facial Moisturizer
0096-0721	Sunscreen
0096-0732	Aquanil HC
0096-0732	Hydrocortisone
0096-0736	DHS tar gel
0096-0736	coal tar
0096-0737	DHS TAR
0096-0738	DHS SAL
0096-0741	Solbar Fifty SPF50
0113-0019	Good Sense Severe NightTime
0113-0019	Acetaminophen, dextromethorphan HBr, doxylamine succinate, phenylephrine HCl
0113-0020	good sense childrens pain and fever
0113-0020	Acetaminophen
0113-0022	Good Sense Heartburn Relief
0113-0023	good sense multi symptom flu and severe cold
0113-0025	Good Sense Pain Relief
0113-0028	Good Sense 24 hour allergy nasal
0113-0028	Fluticasone propionate
0113-0029	Good Sense Nicotine
0113-0029	Nicotine Polacrilex
0113-0032	Good Sense Dual Action Complete
0113-0032	famotidine, calcium carbonate and magnesium hydroxide
0113-0050	good sense ibuprofen pm
0113-0050	diphenhydramine citrate, ibuprofen
0113-0052	good sense sleep time
0113-0052	Diphenhydramine HCl
0113-0054	Good Sense Suphedrine
0113-0054	Pseudoephedrine Hydrochloride
0113-0056	good sense night time
0113-0056	Acetaminophen, Dextromethorphan HBr, Doxylamine succinate
0113-0057	Good Sense ibuprofen
0113-0057	ibuprofen
0113-0058	Good Sense Omeprazole and Sodium Bicarbonate
0113-0058	Omeprazole, sodium bicarbonate
0113-0061	good sense tussin
0113-0061	Guaifenesin
0113-0065	good sense nasal
0113-0065	Oxymetazoline HCl
0113-0074	Ibuprofen
0113-0081	Good Sense Miconazole 3
0113-0081	Miconazole nitrate
0113-0084	Good Sense First Aid Antibiotic
0113-0084	bacitracin zinc, neomycin, polymyxin B
0113-0087	good sense anti diarrheal anti gas
0113-0087	loperamide hydrochloride, simethicone
0113-0094	Good Sense Nasal Decongestant PE
0113-0094	Phenylephrine Hydrochloride
0113-0096	good sense flu and severe cold and cough
0113-0096	Acetaminophen, Dextromethorphan Hydrobromide, Phenylephrine Hydrochloride
0113-0108	Good Sense complete lice treatment kit
0113-0108	piperonyl butoxide, pyrethrum extract
0113-0112	good sense nausea relief
0113-0112	Dextrose (glucose), Levulose (fructose), Phosphoric Acid
0113-0116	Good Sense Lansoprazole
0113-0117	Good Sense lansoprazole
0113-0141	good sense acid reducer
0113-0141	Famotidine
0113-0147	good sense all day allergy d
0113-0147	Cetirizine hydrochloride, Pseudoephedrine hydrochloride
0113-0161	Good Sense pain and fever
0113-0166	good sense ibuprofen
0113-0186	Good Sense Sleep Time
0113-0188	Good Sense Hemorrhoidal
0113-0188	mineral oil, petrolatum, phenylephrine HCl
0113-0189	Good Sense Childrens All Day Allergy
0113-0189	Cetirizine HCl
0113-0194	Good Sense Acid Reducer
0113-0206	good sense nicotine
0113-0212	Good Sense Childrens Pain and Fever
0113-0214	Good Sense Miconazole 7
0113-0224	Good Sense anti diarrheal
0113-0241	good sense levocetirizine
0113-0241	levocetirizine dihydrochloride
0113-0274	Good Sense aspirin
0113-0274	Aspirin
0113-0279	cocoa butter, phenylephrine HCl
0113-0304	Good Sense Nasal
0113-0304	oxymetazoline hydrochloride
0113-0306	Good Sense Clear Lax
0113-0306	Polyethylene Glycol 3350
0113-0323	Good Sense Lubricating Plus
0113-0359	good sense tussin dm
0113-0374	good sense migraine formula
0113-0374	Acetaminophen, Aspirin, Caffeine
0113-0379	good sense allergy
0113-0384	good sense cough dm
0113-0401	Zephrex D
0113-0401	pseudoephedrine hydrochloride
0113-0403	good sense pain relief
0113-0419	Good Sense Childrens Mucus Relief Cough
0113-0426	good sense tioconazole 1
0113-0426	Tioconazole
0113-0428	Good Sense Gas Relief
0113-0431	good sense nighttime sleep aid
0113-0431	Diphenhydramine Hydrochloride
0113-0432	Good Sense Nasal Decongestant
0113-0432	Pseudoephedrine HCl
0113-0437	good sense pain relief pm
0113-0441	Good sense sleep aid
0113-0441	Doxylamine succinate
0113-0443	Good Sense Nasal Allergy
0113-0443	Triamcinolone acetonide
0113-0459	good sense nighttime
0113-0467	good sense aspirin
0113-0471	Good Sense Anti Itch
0113-0479	good sense allergy relief
0113-0520	good sense omeprazole
0113-0520	omeprazole
0113-0541	good sense anti itch
0113-0578	Dextromethorphan HBr, Guaifenesin
0113-0590	Good Sense Pain and Fever
0113-0603	Good Sense Severe Daytime Cold and Flu
0113-0603	acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl
0113-0612	Loratadine
0113-0622	good sense itch relief
0113-0622	Diphenhydramine Hydrochloride, Zinc Acetate
0113-0648	Good Sense Nasal Four
0113-0651	good sense esomeprazole magnesium
0113-0651	esomeprazole
0113-0656	Good Sense Daytime
0113-0656	acetaminophen, dextromethorphan Hbr, Phenylephrine HCl
0113-0657	good sense gas relief
0113-0660	Good Sense Ibuprofen
0113-0668	Good Sense Nighttime Cough
0113-0668	Dextromethorphan Hydrobromide, Doxylamine Succinate
0113-0671	Good Sense childrens allergy relief
0113-0679	Good Sense Triple Antibiotic
0113-0679	Bacitracin, Neomycin, Polymyxin B, Pramoxine HCl
0113-0703	Good Sense Tussin CF
0113-0703	Dextromethorphan Hydrobromide, Guaifenesin, Phenylephrine Hydrochloride
0113-0763	Good Sense Severe NightTime Cold and Flu
0113-0763	Acetaminophen, Dextromethorphan HBr, Doxylamine Succinate, Phenylephrine HCl
0113-0798	Good Sense Hair Regrowth Treatment
0113-0798	Minoxidil
0113-0808	Childrens Night Time Cold and Cough
0113-0808	Diphenhydramine HCl, Phenylephrine HCl
0113-0812	good sense mucus dm
0113-0825	good sense miconazole 7
0113-0839	Good Sense Childrens Mucus Relief
0113-0839	dextromethorphan HBr, guaifenesin, phenylephrine HCl
0113-0847	good sense aller ease
0113-0847	fexofenadine hydrochloride
0113-0854	Nicotine polacrilex
0113-0866	good sense lice killing
0113-0866	Piperonyl butoxide, Pyrethrum extract
0113-0898	Good Sense Esomeprazole Magnesium
0113-0898	Esomeprazole
0113-0901	Good Sense Naproxen Sodium
0113-0901	Naproxen Sodium
0113-0903	good sense cold
0113-0903	Acetaminophen, Chlorpheniramine Maleate, Dextromethorphan HBr, Phenylephrine HCl
